"","hhpiso","hhrooms","hhwater","hhwaterin","hhbano","hhownhouse","hhsize","hhelect","clus","headmale","headage","heademp","wifeage","wifeeduc","headeduc","child_0to5","boy_0to5","index","conspcfood_t0","conspcfood_t1","conspcfood_t2","conspcnonfood_t0","conspcnonfood_t1","conspcnonfood_t2","conspc_t0","conspc_t1","conspc_t2"
"2474",0,1,0,0,1,1,5,1,161,1,60,1,55,2,1,0,0,1.50300002098083,241.391998291016,113.847999572754,76.1839981079102,111.890663146973,50.6666641235352,203.199996948242,353.282653808594,164.514663696289,279.384002685547
"2475",1,2,1,0,1,1,5,1,161,1,35,1,27,NA,9,1,1,0.617500007152557,121.552001953125,141.240005493164,264.503997802734,92.3119964599609,92.7253341674805,35.0799980163574,213.863998413086,233.96533203125,299.583984375
"2476",1,1,1,0,1,1,4,1,161,1,49,1,44,NA,1,0,0,-0.398333340883255,280.339996337891,254.660003662109,287.829986572266,75.7100067138672,68.086669921875,567.900024414062,356.049987792969,322.746673583984,855.72998046875
"2477",1,1,0,0,0,1,5,1,161,1,38,1,35,2,4,0,0,1.63699984550476,68.4800033569336,117.272003173828,177.192001342773,22.9680004119873,8.45600032806396,50.0240020751953,91.4480056762695,125.728004455566,227.216003417969
"2478",0,1,0,0,0,1,4,0,161,2,48,1,NA,NA,NA,0,0,2.04299998283386,126.26000213623,175.479995727539,214,44.0100021362305,15.5300006866455,26.4666652679443,170.270004272461,191.009994506836,240.466659545898
"2479",1,1,1,0,0,1,4,1,161,1,31,1,31,2,6,0,0,0.193000018596649,171.199996948242,75.9700012207031,155.149993896484,240.809997558594,39.3333320617676,13.3199996948242,412.010009765625,115.303329467773,168.470001220703
"2480",0,2,0,0,0,0,6,1,161,1,72,0,38,2,NA,1,0,2.33099985122681,50.6466674804688,15.2857141494751,79.4857177734375,36.0244407653809,4.18285703659058,20.6399993896484,86.6711120605469,19.4685707092285,100.125717163086
"2481",0,1,0,0,0,1,5,1,161,1,62,0,57,3,NA,1,1,1.55833315849304,302.167999267578,210.57600402832,258.511993408203,40.6453323364258,26.1013336181641,108.421333312988,342.813323974609,236.677337646484,366.933319091797
"2482",0,2,0,0,1,1,9,1,161,1,67,0,65,NA,NA,0,0,0.984499990940094,133.631103515625,495.945007324219,284.084991455078,21.7600002288818,153.053344726562,82.0699996948242,155.391098022461,648.998352050781,366.154998779297
"2483",1,2,0,0,0,1,4,1,161,1,42,1,59,2,6,0,0,0.505000054836273,54.5699996948242,46.0099983215332,69.5500030517578,17.7099990844727,13.3900003433228,18.3899993896484,72.2799987792969,59.3999977111816,87.9400024414062
"2484",0,1,0,0,0,1,8,1,161,1,49,1,44,2,9,0,0,2.54999995231628,57.2449989318848,37.093334197998,77.9911117553711,20.7299995422363,2.55555558204651,40.6222229003906,77.9749984741211,39.6488914489746,118.613334655762
"2485",0,1,0,0,0,1,5,0,162,1,80,0,49,NA,NA,0,0,1.39833331108093,205.440002441406,216.445709228516,367.223999023438,90.1839981079102,77.2247619628906,126.090667724609,295.623992919922,293.670471191406,493.314666748047
"2486",0,2,0,0,0,0,4,1,162,1,39,1,32,3,15,0,0,0.203000009059906,207.580001831055,406.600006103516,455.820007324219,16.0699996948242,165.809997558594,73.8199996948242,223.649993896484,572.410034179688,529.640014648438
"2487",0,1,0,0,0,1,5,1,162,1,30,1,29,2,6,1,1,1.61999988555908,194.311996459961,190.031997680664,160.072006225586,15.2559995651245,58.3893356323242,68,209.567993164062,248.421325683594,228.072006225586
"2488",0,1,0,0,1,1,5,1,162,1,29,1,29,3,9,1,1,0.913000047206879,216.567993164062,179.759994506836,194.311996459961,8.85599994659424,30.9893341064453,96,225.42399597168,210.749328613281,290.31201171875
"2489",1,1,0,0,1,0,5,1,162,1,32,1,28,2,6,0,0,-0.27700001001358,70.1920013427734,132.679992675781,260.223999023438,31.0666656494141,14.7226657867432,140.546661376953,101.258666992188,147.40266418457,400.770660400391
"2490",0,1,0,0,0,1,4,1,162,2,34,1,18,3,6,0,0,0.882999956607819,207.580001831055,295.320007324219,301.31201171875,100.220001220703,145.013336181641,51.3919982910156,307.799987792969,440.333343505859,352.704010009766
"2491",0,1,0,0,0,1,4,1,162,1,33,1,26,2,6,2,1,1.91400003433228,311.369995117188,778.960021972656,405.743988037109,282.836669921875,287.218658447266,93.5146636962891,594.206665039062,1066.1787109375,499.258666992188
"2492",0,1,0,0,0,1,4,1,162,1,45,0,41,2,4,0,0,0.846666634082794,169.059997558594,384.130004882812,308.160003662109,89.3433303833008,94.1366653442383,187.589996337891,258.4033203125,478.266662597656,495.75
"2493",1,1,0,0,0,1,4,1,162,2,39,1,56,NA,6,0,0,-0.0400000251829624,32.0999984741211,141.240005493164,322.070007324219,141.820007324219,118.506660461426,178.323333740234,173.920013427734,259.746673583984,500.393341064453
"2494",1,1,0,0,1,1,5,1,162,1,37,1,37,4,14,1,1,0.474999964237213,345.824005126953,457.959991455078,800.359985351562,60.6079978942871,218.962677001953,486.671997070312,406.432006835938,676.922668457031,1287.03198242188
"2495",0,1,0,0,0,1,5,1,162,1,33,1,35,2,6,0,0,1.63499999046326,160.072006225586,314.152008056641,234.544006347656,10.7119998931885,22.1013336181641,188.661346435547,170.78401184082,336.253356933594,423.205352783203
"2496",1,1,0,0,0,1,4,1,162,1,29,1,24,2,3,2,1,0.38400000333786,167.990005493164,299.600006103516,577.799987792969,12.5699996948242,41.0499992370605,119.660003662109,180.559997558594,340.649993896484,697.4599609375
"2497",0,1,0,0,0,1,4,0,162,1,24,1,50,2,6,0,0,0.285666644573212,309.230010986328,195.809997558594,738.299987792969,183.856658935547,166.116668701172,346.839996337891,493.086669921875,361.926666259766,1085.14001464844
"2498",0,1,0,0,0,1,4,0,162,1,39,1,35,2,8,0,0,0.987999975681305,297.459991455078,457.959991455078,241.820007324219,91.6366653442383,185.449996948242,138.259994506836,389.096649169922,643.409973144531,380.080017089844
"2499",0,1,0,0,1,1,5,1,162,1,31,1,31,2,9,1,0,1.42499995231628,402.320007324219,368.936004638672,215.712005615234,146.893341064453,52.2159996032715,23.9893341064453,549.21337890625,421.152008056641,239.70133972168
"2500",0,1,0,0,0,1,5,1,162,1,36,1,25,2,2,2,1,1.85599994659424,122.407997131348,271.351989746094,304.735992431641,127.157333374023,39.8293342590332,112.128005981445,249.565338134766,311.181335449219,416.864013671875
"2501",0,1,0,0,0,0,4,1,162,1,33,1,31,3,9,0,0,0.364999949932098,246.100006103516,469.730010986328,437.630004882812,106.360000610352,213.459991455078,391.75,352.460021972656,683.190002441406,829.380004882812
"2502",1,1,0,0,0,1,5,1,162,1,43,0,37,2,6,0,0,0.35833328962326,146.376007080078,327.847991943359,297.032012939453,48.0453338623047,153.36799621582,104.701332092285,194.421340942383,481.216003417969,401.733337402344
"2503",1,1,0,0,0,1,6,1,162,1,54,1,35,2,2,0,0,0.671199977397919,206.153335571289,422.864013671875,398.89599609375,34.0466651916504,125.279998779297,295.68798828125,240.199996948242,548.14404296875,694.583984375
"2504",0,1,0,0,1,1,4,1,162,1,27,0,20,3,6,1,1,0.923000037670135,426.929992675781,457.959991455078,498.619995117188,67.0433349609375,127.376663208008,422.049987792969,493.973327636719,585.336669921875,920.669982910156
"2505",0,1,0,0,1,1,4,1,162,1,37,1,31,3,8,0,0,1.73899984359741,112.349998474121,390.549987792969,301.026672363281,62.9700012207031,25.0900001525879,243.315551757812,175.320007324219,415.639984130859,544.342224121094
"2506",1,2,0,0,0,1,8,1,162,1,49,1,42,2,6,0,0,-0.581733345985413,117.699996948242,253.742858886719,336.897155761719,12.3950004577637,48.2285690307617,74.2666625976562,130.095001220703,301.971435546875,411.163818359375
"2507",0,1,0,0,0,1,4,1,162,1,28,1,35,3,4,1,1,1.32399988174438,306.019989013672,400.179992675781,829.25,55.343334197998,161.876663208008,163.933334350586,361.363311767578,562.056640625,993.183349609375
"2508",0,1,0,0,0,1,6,0,162,1,45,1,40,2,7,2,2,2.01300001144409,321.713348388672,274.633331298828,193.669998168945,180.791122436523,52.7600021362305,107.574996948242,502.504455566406,327.393341064453,301.244995117188
"2509",1,2,0,0,0,1,5,1,162,1,31,1,29,2,6,0,0,0.602500021457672,197.735992431641,199.447998046875,229.408004760742,108.775993347168,148.885330200195,86,306.511993408203,348.333312988281,315.408020019531
"2510",1,1,0,0,0,1,4,1,162,1,52,1,50,NA,6,1,1,0.578000009059906,208.649993896484,935.179992675781,393.760009765625,54.3699989318848,10.2800006866455,64.2799987792969,263.019989013672,945.460021972656,458.040008544922
"2511",1,1,0,0,0,1,4,1,162,1,30,1,25,3,9,1,0,-0.919000029563904,249.309997558594,449.399993896484,294.463989257812,93.9333343505859,60.7400016784668,121.71199798584,343.243347167969,510.139984130859,416.175994873047
"2512",1,1,0,0,0,1,7,1,162,1,37,1,31,2,2,0,0,2.65599989891052,155.302856445312,146.131423950195,180.982864379883,13.9771432876587,34.6514282226562,12.039999961853,169.279998779297,180.782852172852,193.022857666016
"2513",1,1,0,0,0,1,5,1,162,1,32,1,28,2,9,0,0,0.479999959468842,152.36799621582,509.320007324219,438.272003173828,22.8560009002686,379.405334472656,307.599975585938,175.223999023438,888.725341796875,745.871948242188
"2514",0,1,0,0,0,1,5,1,162,1,22,1,17,NA,5,2,2,1.18433332443237,196.880004882812,148.729995727539,271.779998779297,55.9386672973633,26.4866676330566,53,252.818664550781,175.216659545898,324.779998779297
"2515",1,1,0,0,1,1,4,1,162,2,40,1,NA,2,5,1,0,0.699000060558319,161.570007324219,372.359985351562,406.600006103516,63.1233329772949,162.748901367188,51.8499984741211,224.693344116211,535.10888671875,458.450012207031
"2516",1,1,1,0,1,1,5,1,162,2,32,1,NA,2,6,0,0,0.750999987125397,422.007995605469,403.175994873047,375.783996582031,33.0213317871094,104.52799987793,128.47200012207,455.029327392578,507.703979492188,504.255981445312
"2517",0,1,0,0,0,1,6,0,162,1,37,1,40,2,2,0,0,2.17400002479553,178.33332824707,410.880004882812,188.320007324219,43.4888877868652,70.0733337402344,24.8333339691162,221.822219848633,480.953338623047,213.153335571289
"2518",0,1,0,0,0,1,4,1,162,1,35,1,20,2,6,2,1,0.694999992847443,134.820007324219,163.710006713867,223.416000366211,22.1399993896484,86.2966690063477,50,156.960006713867,250.006683349609,273.416015625
"2519",0,1,0,0,0,1,4,1,162,1,27,1,21,2,8,2,2,0.928000032901764,215.070007324219,466.519989013672,322.070007324219,121.166664123535,81.4333343505859,45.3633346557617,336.236663818359,547.953308105469,367.433349609375
"2520",0,1,0,0,0,1,7,1,162,1,39,1,29,NA,6,3,3,2.17400002479553,87.4342880249023,146.946670532227,134.820007324219,58.8666687011719,84.1777801513672,10,146.300964355469,231.124450683594,144.820007324219
"2521",1,1,0,0,1,1,5,1,162,1,33,1,27,2,9,0,0,-0.144500017166138,271.351989746094,226.839996337891,294.463989257812,100.776000976562,114.314666748047,183.770660400391,372.127990722656,341.154663085938,478.234649658203
"2522",0,2,0,0,0,1,5,1,162,1,66,1,49,2,NA,0,0,1.80749988555908,193.455993652344,196.024002075195,202.871994018555,122.789337158203,72.3440017700195,33.120002746582,316.245330810547,268.368011474609,235.992004394531
"2523",1,1,0,0,0,1,5,0,162,1,57,0,56,2,9,0,0,-0.426166653633118,41.9440002441406,227.695999145508,485.351989746094,31.474666595459,54.9119987487793,38,73.4186706542969,282.608001708984,523.351989746094
"2524",0,1,0,0,0,1,6,0,162,1,38,1,38,2,15,1,1,2.90299987792969,117.699996948242,132.679992675781,170.486663818359,6.84444427490234,66.4599990844727,64.2044448852539,124.544441223145,199.139984130859,234.691101074219
"2525",1,1,0,0,0,1,7,1,162,1,32,1,29,2,9,3,1,1.92400002479553,138.182861328125,108.834281921387,196.880004882812,4.03999996185303,24.4685726165771,38.3333320617676,142.222854614258,133.302856445312,235.213333129883
"2526",1,1,0,0,0,1,5,1,162,1,35,1,33,2,5,0,0,0.446000039577484,129.255996704102,110.424003601074,285.903991699219,62.4720001220703,79.1226654052734,97.5999984741211,191.727996826172,189.546661376953,383.503997802734
"2527",1,2,0,0,0,1,5,1,162,1,27,1,29,3,6,0,0,-0.162333309650421,232.832000732422,225.983993530273,276.488006591797,147.776000976562,85.9546661376953,145.045333862305,380.608001708984,311.938659667969,421.533325195312
"2528",1,1,0,0,0,1,6,1,162,1,33,1,32,2,6,0,0,0.931999981403351,87.7399978637695,181.186660766602,184.753326416016,63.2799987792969,52.9400024414062,81.695556640625,151.019989013672,234.126663208008,266.448883056641
"2529",1,1,1,0,1,0,4,1,162,1,31,1,31,4,15,1,1,0.47299998998642,400.179992675781,315.649993896484,493.269989013672,106.206665039062,53.0033340454102,154.16667175293,506.386657714844,368.6533203125,647.436645507812
"2530",1,1,1,0,1,1,8,1,162,2,41,1,NA,3,2,1,0,2.3769998550415,101.650001525879,201.160003662109,296.746673583984,48.2366676330566,156.639999389648,68.1777801513672,149.886672973633,357.799987792969,364.924438476562
"2531",1,1,0,0,0,1,7,1,162,1,55,1,54,2,2,0,0,-0.0814999938011169,190.154281616211,107,113.725715637207,13.7066669464111,45.0363616943359,49.1371421813965,203.860946655273,152.036361694336,162.862854003906
"2532",1,1,1,0,0,0,4,1,162,1,39,1,30,2,6,1,0,0.512999951839447,634.510009765625,636.864013671875,164.352005004883,59.8199996948242,117.189331054688,98.2559967041016,694.330017089844,754.053344726562,262.608001708984
"2533",1,1,0,0,0,1,6,1,162,1,62,1,52,NA,1,1,0,1.01899993419647,213.286666870117,405.886657714844,240.393325805664,94.620002746582,181.268890380859,87.9688949584961,307.906677246094,587.155517578125,328.362213134766
"2534",1,2,1,0,1,1,7,1,162,1,54,0,86,2,6,0,0,0.663999974727631,169.365707397461,409.045715332031,318.146667480469,46.3066673278809,49.9142875671387,64.7777786254883,215.672378540039,458.959991455078,382.924438476562
"2535",1,1,1,1,1,0,5,1,162,1,20,1,28,NA,9,2,0,0.430000007152557,288.471984863281,166.063995361328,248.953338623047,159.655990600586,144.119995117188,111.433334350586,448.127990722656,310.183990478516,360.386657714844
"2536",0,1,0,0,1,1,5,1,162,1,33,1,28,3,7,0,0,0.933000028133392,149.800003051758,266.216003417969,522.159973144531,7.71199989318848,21.6560001373291,25,157.512008666992,287.872009277344,547.159973144531
"2537",NA,NA,NA,NA,NA,NA,5,1,162,2,33,1,NA,2,2,1,1,0.897022187709808,347.536010742188,245.671997070312,270.496002197266,83.6933288574219,131.989334106445,22.3999996185303,431.229339599609,377.661315917969,292.89599609375
"2538",1,1,1,0,1,1,4,1,162,1,68,0,59,2,3,0,0,-0.715333342552185,184.039993286133,212.573333740234,258.226654052734,58.2999992370605,676.008911132812,117,242.339996337891,888.582275390625,375.226654052734
"2539",0,1,1,1,1,0,4,1,162,1,36,1,35,2,3,0,0,0.0733333230018616,260.010009765625,329.559997558594,317.790008544922,86.2099990844727,200.266662597656,127.569999694824,346.220001220703,529.82666015625,445.360015869141
"2540",1,2,1,0,1,0,4,1,162,1,26,1,23,5,6,2,0,0.170000016689301,246.100006103516,163.710006713867,145.520004272461,13.5699996948242,155.570007324219,246.406677246094,259.670013427734,319.280029296875,391.926696777344
"2541",0,2,1,0,1,0,5,1,162,1,23,1,21,2,6,2,1,1.8034999370575,98.4400024414062,134.391998291016,142.951995849609,19.2560005187988,183.647994995117,24.3226661682129,117.695999145508,318.039978027344,167.274658203125
"2542",1,1,0,0,1,1,5,1,162,1,35,1,32,2,NA,0,0,1.0074999332428,237.111999511719,218.279998779297,273.063995361328,57.2880020141602,30.2560005187988,71.7733306884766,294.399993896484,248.535995483398,344.837341308594
"2543",1,1,1,0,1,1,5,1,164,1,47,1,40,2,NA,0,0,0.474433362483978,433.135986328125,283.335998535156,380.920013427734,108.879997253418,146.778671264648,171.514999389648,542.015991210938,430.114685058594,552.434997558594
"2544",1,1,1,0,1,0,5,1,164,1,29,1,33,3,1,0,0,0.655999958515167,582.935974121094,387.768005371094,808.206665039062,162.039993286133,255.872009277344,194.911102294922,744.975952148438,643.640014648438,1003.11779785156
"2545",1,1,0,0,1,1,4,1,164,1,61,0,53,NA,2,0,0,0.450666725635529,272.850006103516,311.369995117188,269.640014648438,44.5499992370605,50,81.5699996948242,317.399993896484,361.369995117188,351.210021972656
"2546",0,1,0,0,1,1,6,0,164,1,38,1,34,2,6,1,0,1.80200004577637,221.846664428711,156.933334350586,350.10400390625,23.6311111450195,62.2222213745117,138.712005615234,245.477783203125,219.155548095703,488.816009521484
"2547",1,1,1,0,1,1,7,1,164,1,39,1,30,3,2,0,0,0.185999989509583,149.086669921875,163.710006713867,249.524002075195,144.94221496582,128.320007324219,89.1893310546875,294.028869628906,292.030029296875,338.713317871094
"2548",1,1,1,0,0,1,4,1,164,1,34,1,34,2,2,1,0,0.181999981403351,652.700012207031,396.970001220703,258.940002441406,106.550003051758,125.473335266113,157.473327636719,759.25,522.443359375,416.413330078125
"2549",0,1,1,0,0,0,4,1,164,1,32,0,33,2,9,1,0,0.732999980449677,189.389999389648,261.079986572266,339.190002441406,68.1399993896484,291.07666015625,314.873321533203,257.529998779297,552.156616210938,654.063354492188
"2550",1,1,0,0,1,1,4,1,164,1,29,1,30,2,8,0,0,-0.0120000271126628,389.480010986328,303.880004882812,361.660003662109,139.916656494141,88.5200042724609,197.216674804688,529.396667480469,392.400024414062,558.876708984375
"2551",0,1,0,0,0,1,10,1,164,2,38,1,19,2,NA,1,0,2.90799999237061,92.0199966430664,113.225456237793,156.220001220703,18.3013324737549,61.4254531860352,52.9506683349609,110.321327209473,174.650909423828,209.170669555664
"2552",0,2,1,0,1,1,6,1,165,1,49,1,46,2,6,0,0,0.505000054836273,103.433334350586,211.146667480469,161.213333129883,97.3888931274414,131.255554199219,62.8355560302734,200.822235107422,342.402221679688,224.048889160156
"2553",1,1,1,0,1,0,9,1,165,1,54,1,40,2,NA,3,2,0.84799998998642,148.373336791992,143.142227172852,223.035552978516,42.3555564880371,135.167404174805,42.8829612731934,190.728897094727,278.309631347656,265.918518066406
"2554",0,1,1,1,1,0,5,1,165,1,43,1,44,3,6,0,0,0.106333315372467,234.544006347656,463.666656494141,409.453338623047,7.19999980926514,85.466667175293,135.444442749023,241.744003295898,549.13330078125,544.897766113281
"2555",1,1,1,1,1,1,5,1,165,1,31,1,27,3,9,1,1,0.479999959468842,202.016006469727,278.200012207031,428,97.5253372192383,81.7653350830078,244.413330078125,299.541351318359,359.96533203125,672.413330078125
"2556",1,1,1,0,1,0,7,1,165,1,30,1,28,2,1,1,1,1.64499998092651,176.702850341797,179.148574829102,864.559997558594,67.0323791503906,83.7428588867188,467.559997558594,243.735229492188,262.891418457031,1332.11999511719
"2557",0,1,1,0,1,1,4,1,165,1,42,1,32,NA,NA,1,0,0.630000054836273,890.239990234375,181.899993896484,165.850006103516,569.303344726562,32.3766670227051,63.5699996948242,1459.54333496094,214.276657104492,229.420013427734
"2558",1,1,1,0,1,0,5,1,165,1,28,1,26,2,6,1,1,-0.174000024795532,162.639999389648,224.699996948242,294.25,131.602676391602,152.850006103516,115.709999084473,294.24267578125,377.549987792969,409.959991455078
"2559",1,1,1,1,1,0,6,1,165,1,38,0,33,2,5,0,0,-0.412000000476837,186.893325805664,126.973335266113,189.746673583984,96.1488876342773,123.099990844727,151.084442138672,283.042205810547,250.073333740234,340.831115722656
"2560",1,1,1,1,1,1,4,1,165,1,35,1,31,2,9,1,0,-1.07966673374176,642,910.570007324219,464.380004882812,456.306671142578,772.613342285156,321.279998779297,1098.306640625,1683.18334960938,785.660034179688
"2561",1,1,1,1,1,1,5,1,165,1,35,1,30,6,9,1,1,0.954999983310699,185.751998901367,221.703994750977,441.696014404297,30.1386680603027,72.3786697387695,184.714660644531,215.890670776367,294.082672119141,626.41064453125
