abdt tg inuidur1 inuidur2 female black hispanic othrace dep q1 q2 q3 q4  q5 q6 recall agelt35 agegt54 durable nondurable lusd husd muld  
10432 2 9 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10754 0 6 6 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10628 6 27 27 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
10642 2 16 16 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10761 0 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10607 2 3 3 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10649 3 21 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10824 2 7 7 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
10530 3 3 3 1 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 1 0 0
10712 5 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10796 3 29 17 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10523 4 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10600 2 25 25 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0
10600 5 25 25 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0
10684 0 10 10 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10537 0 12 12 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1
10754 2 24 24 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10705 0 6 6 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10873 5 5 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
10544 2 18 18 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10803 4 9 9 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10537 4 3 3 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10572 0 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10649 4 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10516 3 2 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10684 3 2 2 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0
10747 1 12 12 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10530 2 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10775 2 9 9 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10558 3 8 8 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10600 4 11 11 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 0 0 1
10838 5 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1
10852 5 1 1 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10733 4 8 8 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10747 6 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10649 5 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10621 5 2 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1
10747 1 12 12 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10740 2 9 7 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10740 2 14 14 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10831 4 3 3 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1
10824 4 27 27 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10726 4 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10810 4 22 22 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10579 5 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10670 2 9 9 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10558 5 21 21 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10551 5 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10733 2 10 10 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10656 3 2 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1
10810 3 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10838 4 3 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10733 0 26 11 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10621 4 5 5 0 0 0 0 2 0 0 1 0 0 0 1 0 0 1 0 0 0 1
10712 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10530 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10537 0 4 4 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10719 5 3 3 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10628 0 10 10 0 0 0 0 2 0 0 1 0 0 0 1 0 0 1 0 0 0 1
10481 2 25 25 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
10684 3 6 6 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10411 3 1 1 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10607 6 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10796 5 1 1 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10866 2 27 27 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 0
10754 6 20 20 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10537 3 19 19 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 1 0 0
10684 6 27 27 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1 0 0
10628 0 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10656 1 1 1 1 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10656 0 22 22 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10607 1 26 14 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10803 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10796 0 13 13 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0
10635 2 4 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10712 0 4 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
10733 2 14 14 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10768 3 8 8 1 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 1 0
10705 3 6 6 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10600 5 2 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0
10551 6 10 2 1 0 0 0 2 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10754 1 25 25 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0
10537 5 21 21 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
10873 0 2 2 1 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0
10775 3 2 2 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 1 0 0
10782 3 2 2 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10593 1 12 12 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10691 0 2 2 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10775 5 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10803 0 8 8 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0
10782 4 3 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0
10586 5 28 28 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10810 2 27 27 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10796 2 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10551 2 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10607 0 8 8 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0
10852 3 24 24 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0
10551 4 21 21 0 0 0 0 2 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10544 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10586 6 2 2 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10607 0 14 14 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0
10810 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10558 5 27 27 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10754 6 12 12 1 0 0 0 2 0 0 0 1 0 0 1 1 0 0 0 0 1 0
10782 5 28 28 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10803 3 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10635 1 24 24 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10663 2 12 12 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10607 6 2 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10817 2 18 18 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
10754 6 14 14 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10831 3 11 11 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10530 3 8 8 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10628 5 6 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0
10873 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10572 5 4 4 1 0 0 0 2 0 1 0 0 0 0 1 1 0 1 0 0 1 0
10775 4 10 10 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10635 3 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0
10481 0 7 7 1 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10530 0 27 27 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0
10845 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
10586 2 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1
10740 3 23 23 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10607 0 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10530 6 13 13 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10712 0 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10817 3 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10740 0 16 16 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10579 6 8 8 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10586 4 27 27 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10544 3 20 20 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10558 2 22 22 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10796 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10663 2 27 27 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10642 0 1 1 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10831 2 1 1 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10705 5 4 4 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10761 0 1 1 0 0 0 0 2 0 0 0 1 0 0 0 1 0 1 0 0 0 0
10761 3 4 4 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10810 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10838 3 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10656 0 21 21 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10656 1 27 27 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10873 5 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
10565 3 17 17 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10593 0 15 15 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1
10670 4 5 5 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10824 0 4 4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10565 0 10 10 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10558 0 15 12 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10628 2 27 27 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10803 3 16 16 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10873 5 28 28 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0
10754 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10621 4 1 1 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1 0 0 1
10628 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
10565 5 12 12 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10712 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10789 3 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10768 1 13 13 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10628 5 12 12 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10726 0 25 3 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10698 0 1 1 1 1 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10761 4 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10488 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10747 2 5 5 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10537 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10537 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10831 4 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10600 2 11 11 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0
10565 2 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10544 3 2 2 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0
10747 3 4 4 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10684 3 23 23 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10600 6 5 5 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10537 4 10 10 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10663 2 6 6 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10817 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0
10537 0 21 10 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10628 2 5 5 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10726 5 8 8 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0
10838 5 19 19 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10614 2 6 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10607 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0
10775 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10803 4 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10824 3 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10705 0 24 24 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10873 5 27 27 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10691 2 23 23 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10537 4 17 17 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10425 5 21 21 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0
10544 3 1 1 0 0 0 0 2 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10754 2 8 8 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10600 2 16 16 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10866 2 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10866 3 6 6 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10551 5 26 26 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10572 6 14 14 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0
10579 6 5 5 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10600 6 13 13 0 0 0 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10635 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10565 1 27 27 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10789 2 5 5 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10684 5 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10691 0 23 23 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10740 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10593 6 12 12 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10593 5 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10495 2 2 2 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10670 3 22 3 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10705 5 27 27 0 0 1 0 2 0 0 0 1 0 0 0 0 0 1 0 1 0 0
10649 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10866 4 2 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10698 0 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
10558 1 9 9 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10530 4 19 19 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0
10649 3 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10789 5 4 4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10866 1 16 16 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1
10789 2 21 21 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10558 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10649 4 7 7 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10418 6 14 14 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10698 2 10 10 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10775 5 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10873 0 27 27 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10761 3 12 12 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10726 1 17 17 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10586 6 27 27 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1
10705 6 3 3 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10775 3 4 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1
10600 3 27 5 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10565 0 28 25 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10873 2 18 18 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
10649 0 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10747 4 12 12 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
10775 2 36 36 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0
10817 0 27 27 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
10425 5 27 27 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0
10530 5 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
10663 2 10 10 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10866 3 27 27 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0
10747 5 12 12 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10600 0 27 27 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10537 2 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0
10705 0 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0
10593 3 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10754 0 11 11 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
10607 3 11 11 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 1
10859 1 19 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1
10873 1 26 26 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 1
10537 3 18 18 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10775 2 9 9 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1
10607 1 8 8 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10684 0 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10551 5 14 14 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10698 3 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
10558 5 5 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10516 0 8 8 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10635 3 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10796 5 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10551 5 27 27 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 1 0 0
10565 1 26 26 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10761 4 6 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10551 0 16 16 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10705 3 2 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1
10761 0 14 14 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10579 2 19 19 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10649 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
10866 1 11 11 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10712 3 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
10768 4 4 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10761 4 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10712 5 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10845 4 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0
10824 0 6 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
10852 2 22 22 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10446 3 5 5 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0
10593 2 6 6 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
10565 5 7 7 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0
10551 3 27 27 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10831 4 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0
10593 1 28 21 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10593 2 6 6 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0
10642 6 27 27 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10551 3 2 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10740 2 25 25 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10852 3 24 24 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
10684 5 5 5 0 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0
10873 0 13 13 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 1 0 0
10768 0 27 27 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0
10593 5 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
10698 4 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10537 6 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10600 2 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
